Age,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
Middle age,-425.1839904785156,150.45082092285156,16.857410430908203,25.065523147583008,-2.08817720413208,12.329060554504395,1.1987266540527344,-1.9853754043579102,-9.851170539855957,-0.22133275866508484,3.375260829925537,-14.579331398010254,0.42261096835136414,-1.7153313159942627,-4.170119285583496,-4.1842265129089355,-3.2655529975891113,0.519760012626648,-6.730591297149658,-4.923244953155518
Young,-450.8219299316406,161.67648315429688,24.088850021362305,33.69081115722656,5.184906005859375,9.76249885559082,-9.713852882385254,21.149486541748047,-8.041739463806152,-0.3757109045982361,6.454422950744629,4.327220439910889,-4.573469161987305,8.213254928588867,-0.5173550248146057,-0.7022791504859924,-4.795119285583496,2.2118911743164062,1.6665968894958496,-2.6342599391937256
Young,-415.3092041015625,145.364013671875,8.323870658874512,31.97268295288086,11.954453468322754,1.8141634464263916,-9.69110107421875,9.01352596282959,1.9402883052825928,-7.0708770751953125,-2.268615961074829,-5.451599597930908,-1.1996279954910278,4.034702301025391,-1.7046582698822021,-2.743863105773926,2.7540159225463867,-0.4422675371170044,0.18319205939769745,-2.89426589012146
Young,-325.82769775390625,125.13548278808594,7.3867506980896,32.92115783691406,14.651527404785156,13.531232833862305,-7.644702911376953,10.334653854370117,2.3790104389190674,0.9557823538780212,-5.857975482940674,4.359438419342041,7.21814489364624,0.10858218371868134,-0.255876749753952,4.737205982208252,-4.576937675476074,-1.5658729076385498,5.088503360748291,-6.802850723266602
Young,-322.80865478515625,145.34048461914062,26.87177085876465,29.762441635131836,23.839345932006836,11.547281265258789,-2.786522150039673,10.055243492126465,7.085170745849609,-4.293572902679443,-8.180451393127441,2.4733822345733643,1.7010815143585205,-7.018942356109619,-1.0182304382324219,0.5920103788375854,-10.003273010253906,-3.933307647705078,2.7647552490234375,-8.516161918640137
Middle age,-367.1053466796875,89.53050994873047,13.776278495788574,34.02775573730469,3.710721969604492,19.64903450012207,-11.410764694213867,14.171194076538086,-5.45098876953125,4.726386547088623,-8.739041328430176,8.126490592956543,-0.40967538952827454,0.9738278388977051,-11.3923978805542,12.379281997680664,1.9330137968063354,0.6314848065376282,0.4928141236305237,0.9003629684448242
Middle age,-334.8976745605469,96.41680145263672,7.374666690826416,48.570106506347656,9.079903602600098,9.883039474487305,-14.574932098388672,16.70623779296875,-8.319518089294434,3.3423070907592773,-5.207550525665283,5.512665748596191,-4.1109395027160645,6.515497207641602,-7.312936782836914,7.88773775100708,-2.640049695968628,-0.7825863361358643,-5.518489837646484,-2.7847018241882324
Young,-313.6142883300781,80.80653381347656,7.25274133682251,35.62919998168945,6.432141304016113,20.461519241333008,-7.575547218322754,14.29845142364502,-9.977276802062988,5.631932258605957,-7.791412830352783,5.2252631187438965,-12.601191520690918,4.337012767791748,-3.880542516708374,4.944112300872803,-3.88810658454895,3.6898446083068848,-0.6102010607719421,2.399958610534668
Young,-354.9332580566406,83.29036712646484,17.795103073120117,37.16942596435547,6.988561630249023,29.606403350830078,-3.646909713745117,15.543967247009277,-8.520343780517578,8.052617073059082,-6.39165735244751,10.063766479492188,-10.368630409240723,7.787603855133057,-7.650859355926514,3.3262670040130615,-5.674280166625977,2.3562331199645996,-3.773078680038452,2.877039670944214
Old,-424.6826171875,75.44351959228516,0.48133352398872375,29.695858001708984,6.338434219360352,21.695232391357422,-9.50210189819336,22.54407501220703,1.8892502784729004,12.342131614685059,-9.664867401123047,20.103694915771484,4.4332499504089355,3.2249345779418945,-5.7792510986328125,17.889204025268555,-3.849923610687256,3.3833932876586914,1.3109087944030762,4.272411823272705
Old,-410.92352294921875,83.85169982910156,11.243169784545898,31.67453384399414,9.13364315032959,18.891706466674805,-8.805503845214844,25.169652938842773,2.943420886993408,10.5560941696167,-12.30846118927002,19.044797897338867,4.589318752288818,2.392038583755493,-6.16460657119751,16.65520477294922,-5.91856575012207,1.8949886560440063,1.294506549835205,2.6362264156341553
Young,-406.71099853515625,88.78279876708984,34.25606155395508,46.550987243652344,18.639467239379883,20.307506561279297,-10.156049728393555,25.29589080810547,6.9677042961120605,3.5226404666900635,-5.801616668701172,23.501462936401367,-9.215333938598633,2.35465931892395,6.721189498901367,4.787752628326416,-8.370254516601562,11.783934593200684,-4.303337574005127,6.130673408508301
Young,-374.7912902832031,113.0941162109375,38.479698181152344,38.009437561035156,14.387104034423828,15.8126859664917,-14.041340827941895,23.969717025756836,12.97104263305664,3.086639404296875,-11.849611282348633,22.645963668823242,-2.605955123901367,-2.077054500579834,7.4979658126831055,5.218709945678711,-13.832298278808594,10.681122779846191,-3.226641893386841,2.375880241394043
Young,-328.8031005859375,118.4765396118164,32.8624382019043,38.63666915893555,14.386811256408691,17.758689880371094,-6.74148416519165,15.235199928283691,1.7954803705215454,4.462409973144531,-2.376159191131592,4.285478591918945,-6.374942302703857,11.75439453125,-2.6049375534057617,2.889256477355957,0.17899423837661743,1.6828638315200806,0.5596912503242493,5.247781276702881
Young,-353.64105224609375,94.73421478271484,30.88746452331543,40.46455001831055,14.944550514221191,17.269865036010742,-10.846256256103516,18.00119972229004,6.070466041564941,11.889381408691406,-8.989989280700684,5.7201690673828125,-5.271134376525879,13.988121032714844,-6.464971542358398,4.902963161468506,-1.695806860923767,0.11851932108402252,-3.8577659130096436,5.15246057510376
Young,-372.6041564941406,95.34671783447266,6.006807327270508,27.258302688598633,2.8356564044952393,19.205625534057617,-18.911684036254883,11.335577011108398,-3.9238104820251465,12.393192291259766,-1.3805992603302002,12.24586009979248,-2.0253868103027344,6.294179439544678,-3.7107303142547607,10.078208923339844,-2.314300060272217,4.852238655090332,-2.326721429824829,2.0091795921325684
Young,-346.0260925292969,121.33112335205078,6.394776821136475,22.27922821044922,3.745182752609253,16.00514030456543,-23.48681640625,10.072051048278809,-9.557186126708984,2.8655006885528564,-0.5851159691810608,17.465543746948242,-11.234923362731934,3.894550323486328,-1.9066805839538574,1.8755053281784058,-11.372845649719238,11.09164047241211,-3.9990968704223633,-4.921472072601318
Young,-361.0692443847656,75.95923614501953,17.076248168945312,34.34809494018555,13.53869915008545,31.958078384399414,-12.33708381652832,11.169920921325684,6.15433931350708,14.776205062866211,-19.24586296081543,11.195686340332031,8.771483421325684,8.18327522277832,-9.122766494750977,14.263579368591309,-2.829343318939209,-0.4551667273044586,0.6534513235092163,6.020155429840088
Young,-294.02593994140625,109.81866455078125,24.629606246948242,37.79618835449219,23.737960815429688,24.78868865966797,-15.428182601928711,3.072598695755005,0.6255464553833008,3.8764185905456543,-20.710832595825195,2.83933687210083,-1.4112443923950195,-2.3067128658294678,-5.803430080413818,10.279417037963867,-4.761673927307129,-3.4944353103637695,2.6064186096191406,2.4033918380737305
Young,-354.15118408203125,117.42198181152344,20.636621475219727,28.804502487182617,6.72463846206665,23.66038703918457,-8.422045707702637,16.547443389892578,-3.497587203979492,7.24635124206543,-10.763611793518066,16.592985153198242,3.441803216934204,-3.009751796722412,-5.5965375900268555,13.84199047088623,-7.684774875640869,6.767213344573975,-3.5597431659698486,0.05226655676960945
Young,-346.2243347167969,94.88539123535156,39.3280029296875,38.450862884521484,4.312379837036133,11.277823448181152,-16.49119758605957,26.73456573486328,6.4978556632995605,3.316516876220703,-15.337481498718262,24.013362884521484,-7.192001819610596,-3.0824246406555176,5.761885166168213,9.089563369750977,-18.94988441467285,11.626127243041992,-3.891942024230957,4.129917144775391
Young,-367.0046081542969,140.9388427734375,-14.800899505615234,29.13910484313965,-1.3846189975738525,5.605604648590088,-1.4343396425247192,4.2278242111206055,2.815070867538452,-2.2612478733062744,-2.42598819732666,-5.412237644195557,-0.9490492939949036,-1.7548167705535889,-7.2456512451171875,0.1384734809398651,-0.2498978078365326,-1.6350618600845337,-2.4611799716949463,-2.376481056213379
Young,-369.81634521484375,142.62594604492188,-9.181571006774902,21.139312744140625,1.1472362279891968,-1.781311273574829,2.6604185104370117,-1.9293264150619507,-1.372321367263794,-5.562203407287598,-4.694880485534668,-4.946106433868408,-2.983534336090088,-1.5273499488830566,-5.333302974700928,-5.251749038696289,-1.829408049583435,0.7999656796455383,-2.0455269813537598,-3.660553216934204
Young,-374.7444763183594,88.5593490600586,22.149810791015625,38.564022064208984,21.156782150268555,19.876270294189453,-6.463417053222656,17.28050994873047,11.36550521850586,-0.5488541722297668,-5.994911193847656,13.471623420715332,0.33998575806617737,-3.237467050552368,2.9436635971069336,5.551347255706787,-5.894979953765869,1.136459469795227,0.9693436026573181,-0.9293695688247681
Young,-420.925048828125,68.08101654052734,24.39652442932129,40.85493469238281,25.873254776000977,28.040586471557617,-2.8230247497558594,18.059083938598633,10.460208892822266,6.2925920486450195,-4.602859973907471,14.369216918945312,1.8387439250946045,-2.0754857063293457,1.6945446729660034,11.222885131835938,-5.203981399536133,-0.12270859628915787,4.280068397521973,2.37618350982666
Middle age,-338.70904541015625,123.99142456054688,5.843275547027588,28.1402645111084,4.956381320953369,16.10701560974121,-1.2362877130508423,11.35781478881836,-11.372613906860352,4.8650288581848145,1.0942232608795166,3.0542774200439453,2.387876033782959,3.8482437133789062,-6.285744667053223,7.0861101150512695,2.9862594604492188,-3.0358078479766846,2.948824167251587,4.042262077331543
Middle age,-326.31292724609375,128.52963256835938,9.506543159484863,25.12664031982422,11.651941299438477,13.46573257446289,-3.6736114025115967,10.212118148803711,-5.29182243347168,0.5614594221115112,-1.5053600072860718,2.081228017807007,-1.8707174062728882,-2.349818468093872,-4.335981845855713,7.066324234008789,-0.7527016401290894,-8.236882209777832,3.055164337158203,3.850897789001465
Young,-353.6787109375,97.17044067382812,35.89480209350586,42.43568420410156,13.319878578186035,23.310022354125977,-11.975238800048828,20.81917381286621,2.6482107639312744,4.207327842712402,-8.584371566772461,21.47669792175293,-9.085589408874512,1.76764714717865,3.110888719558716,9.190977096557617,-11.687848091125488,5.816656112670898,-3.4047203063964844,5.213262557983398
Young,-345.6112976074219,100.25096130371094,30.41255760192871,44.32377624511719,14.451751708984375,21.313716888427734,-18.96160125732422,23.1666259765625,7.929871559143066,0.5361126065254211,-14.916254043579102,22.175806045532227,-11.917948722839355,-0.7766878604888916,5.543746471405029,11.169092178344727,-13.600055694580078,8.931931495666504,-5.570558071136475,6.907962799072266
Young,-310.9884033203125,112.7540512084961,17.842313766479492,37.390960693359375,-4.868407726287842,12.11613655090332,-18.713926315307617,13.106343269348145,-5.887495517730713,0.6277962327003479,-6.900906085968018,5.285542011260986,0.6930210590362549,7.64644193649292,-12.817360877990723,6.758274555206299,-0.1236581951379776,0.10657791048288345,-1.9900306463241577,-1.8236379623413086
Young,-342.6396484375,107.28990936279297,32.12253189086914,38.60271453857422,2.3131608963012695,9.67986011505127,-22.569721221923828,9.74873161315918,0.4737500548362732,3.365356922149658,-18.34147834777832,2.6311862468719482,0.740646243095398,2.3311808109283447,-13.328115463256836,8.308634757995605,-1.172362208366394,0.17349494993686676,-0.3230345845222473,-1.5577034950256348
Young,-391.2205505371094,97.02132415771484,12.524670600891113,35.77220916748047,15.396204948425293,16.328046798706055,-6.255805969238281,19.430620193481445,-1.8226627111434937,3.3292362689971924,-2.218332052230835,15.28223705291748,0.3321239650249481,-2.4261484146118164,-1.2200515270233154,8.65266227722168,-5.560782432556152,3.9144928455352783,0.7698847651481628,-0.8190395832061768
Young,-394.86767578125,108.23207092285156,17.52556610107422,31.222309112548828,9.156965255737305,11.74001407623291,-11.67289924621582,23.870201110839844,1.9427547454833984,6.975019454956055,-10.592779159545898,12.452865600585938,-1.094168782234192,1.014407753944397,-1.6199301481246948,10.660433769226074,-11.125460624694824,4.268401145935059,0.032392751425504684,-0.7773281931877136
Middle age,-362.60748291015625,103.8687973022461,7.003785133361816,27.054546356201172,17.921709060668945,23.312625885009766,-11.041447639465332,15.557025909423828,1.0708649158477783,2.5876574516296387,-1.203648328781128,12.228534698486328,-7.152292728424072,7.795262336730957,7.872603416442871,-2.8432939052581787,-1.6700776815414429,7.948337554931641,-9.05280590057373,6.850979804992676
Middle age,-338.78594970703125,126.79082489013672,5.972018241882324,25.548891067504883,19.307004928588867,20.74657440185547,-15.99450397491455,17.83411979675293,3.5211682319641113,1.1821601390838623,-10.594563484191895,12.228752136230469,-7.6117167472839355,6.526609420776367,0.8019115924835205,-5.848888874053955,-1.0781086683273315,9.056416511535645,-10.612739562988281,6.220085620880127
Young,-363.0616149902344,64.46935272216797,3.3249924182891846,35.21929168701172,8.589526176452637,28.015085220336914,-11.930275917053223,13.462579727172852,-0.4743562340736389,14.193675994873047,-15.36641788482666,8.3096284866333,1.817543387413025,8.318015098571777,-8.932391166687012,17.028064727783203,-0.23158538341522217,5.315253257751465,0.2146262228488922,7.400346755981445
Young,-364.40618896484375,66.64530944824219,7.05204963684082,33.665733337402344,8.5912446975708,22.40860939025879,-11.968749046325684,13.486471176147461,-1.6997995376586914,13.247941970825195,-15.730436325073242,7.386443614959717,-0.598038911819458,11.53266429901123,-9.115553855895996,10.922041893005371,0.9617903232574463,8.843245506286621,-0.3039171099662781,8.706448554992676
Middle age,-340.4566345214844,76.893798828125,25.65434455871582,54.40578842163086,9.67214298248291,26.822044372558594,-12.667806625366211,13.795953750610352,4.351158142089844,19.108217239379883,-14.546784400939941,3.8132760524749756,2.9641454219818115,7.1036553382873535,-13.400430679321289,8.895527839660645,1.1467593908309937,1.1965152025222778,-2.476494789123535,3.391890048980713
Middle age,-364.20343017578125,99.12991333007812,34.08168029785156,45.279083251953125,17.017486572265625,26.566532135009766,-6.969411849975586,8.624288558959961,-1.9619932174682617,15.967992782592773,-6.047202110290527,-2.522409200668335,-0.024594128131866455,8.40927791595459,-12.667348861694336,2.437087297439575,3.580461025238037,-3.2946343421936035,-2.689932346343994,1.072199821472168
Middle age,-377.6587219238281,169.3013458251953,-8.999772071838379,23.68003273010254,19.372814178466797,12.782811164855957,-9.174036979675293,11.356162071228027,-4.6221394538879395,-2.1405770778656006,4.027942180633545,-8.271805763244629,10.69429874420166,1.4381544589996338,-11.160453796386719,6.379353046417236,4.0013933181762695,-9.973395347595215,5.5871782302856445,5.345232009887695
Middle age,-422.9036560058594,164.48533630371094,-11.250739097595215,19.099201202392578,23.685287475585938,11.177249908447266,-1.6463254690170288,9.446839332580566,-6.033147811889648,3.3697845935821533,4.830187797546387,-13.079490661621094,11.702218055725098,5.70261287689209,-12.403060913085938,5.53599214553833,4.011368274688721,-8.908203125,6.219915390014648,4.550385475158691
Young,-333.728515625,115.43717956542969,10.154850959777832,34.79072952270508,7.016291618347168,26.207223892211914,-10.785552978515625,15.739398956298828,-1.8614239692687988,7.8017354011535645,-9.088829040527344,9.596179008483887,-2.398984909057617,4.665525913238525,-6.511444568634033,12.745261192321777,-1.5315322875976562,-2.1009857654571533,1.83181631565094,5.6151323318481445
Young,-346.593994140625,121.14733123779297,19.82756233215332,27.21576690673828,10.820600509643555,19.2492618560791,-9.9236478805542,11.18254280090332,1.6450284719467163,2.664740562438965,-9.313993453979492,7.0268683433532715,-2.7360754013061523,-0.2609872817993164,0.8362029194831848,7.741618633270264,-5.031103610992432,-3.934023141860962,2.8958778381347656,2.002180576324463
Young,-388.06689453125,45.868614196777344,16.534523010253906,48.88505554199219,15.004606246948242,29.98908042907715,-12.219892501831055,15.393173217773438,6.489080429077148,24.346580505371094,-16.395061492919922,2.6543586254119873,5.853295803070068,15.339759826660156,-14.989691734313965,9.072347640991211,4.177703857421875,2.968151569366455,-1.6962214708328247,8.796844482421875
Young,-372.82391357421875,170.37281799316406,13.494415283203125,32.260162353515625,21.883338928222656,14.692970275878906,-3.799426794052124,8.216606140136719,-2.582061290740967,-4.472627639770508,4.757256507873535,-3.3869078159332275,-0.49690526723861694,8.34481430053711,-4.182422161102295,-6.264613151550293,1.490779995918274,4.075616359710693,-7.668032646179199,3.7919957637786865
Young,-407.4267883300781,172.28292846679688,42.24702072143555,35.76786422729492,26.279874801635742,10.974958419799805,0.19171813130378723,13.168413162231445,4.165037631988525,-11.47434139251709,0.5750268697738647,-4.693859577178955,-6.8820271492004395,4.01709508895874,-3.734837293624878,-5.519508361816406,-5.382756233215332,1.9809714555740356,-0.7714970707893372,0.09444830566644669
Young,-319.3701477050781,131.0792694091797,25.61370277404785,44.106231689453125,14.740266799926758,16.886154174804688,-10.295727729797363,11.999255180358887,6.348919868469238,7.228298664093018,-8.59543228149414,12.877360343933105,0.029383910819888115,-2.2304799556732178,-1.0385736227035522,7.562519550323486,-7.647347450256348,0.8675364255905151,4.833627223968506,1.5168728828430176
Young,-336.1648864746094,103.01815032958984,15.493997573852539,53.695465087890625,30.08510398864746,21.56596565246582,-11.516687393188477,17.539161682128906,4.015478134155273,6.764115333557129,-12.784111022949219,13.797662734985352,-5.193496227264404,0.5209700465202332,-2.2955164909362793,7.412383079528809,-7.941259860992432,1.7980164289474487,-1.872879147529602,7.420940399169922
Young,-328.6166076660156,124.84850311279297,28.857942581176758,41.33152770996094,22.01301383972168,23.96752166748047,-14.483400344848633,11.190434455871582,9.403306007385254,9.97358226776123,-20.324058532714844,7.704763889312744,4.907824516296387,-1.4952784776687622,-9.130146026611328,8.77284049987793,-13.007294654846191,-2.2516367435455322,7.939113140106201,2.4390664100646973
Old,-337.8932800292969,133.91879272460938,-4.021154880523682,28.27154541015625,12.422463417053223,6.848784446716309,-4.495538234710693,12.425008773803711,-14.69934368133545,5.954153537750244,7.714511871337891,4.498715400695801,7.943848609924316,9.130882263183594,-7.860814094543457,1.3835924863815308,3.8485658168792725,-3.1974072456359863,3.225327491760254,-2.3441073894500732
Old,-368.0459289550781,142.8304443359375,15.667591094970703,34.824588775634766,16.40308380126953,12.57082462310791,-5.69545316696167,21.723373413085938,-8.821271896362305,-0.638289749622345,-0.6062799096107483,-0.9208207726478577,3.6658685207366943,7.325899124145508,-6.25117826461792,1.7814068794250488,0.27292534708976746,-0.30086803436279297,3.518444061279297,-3.908256769180298
Middle age,-352.0658264160156,143.5576171875,-5.623797416687012,23.22258758544922,14.359987258911133,18.611215591430664,-12.586198806762695,6.486267566680908,-2.301779270172119,10.430547714233398,-2.4431281089782715,-1.082871675491333,2.999130964279175,9.768423080444336,-0.627206563949585,1.755113124847412,3.5748038291931152,-6.195390224456787,1.2307095527648926,11.631424903869629
Middle age,-367.8677978515625,143.99072265625,-5.026370048522949,15.794061660766602,15.812335014343262,14.138978958129883,-17.263561248779297,12.453963279724121,0.7091940641403198,6.017895698547363,-6.725277900695801,3.199235677719116,1.7728824615478516,1.8197659254074097,-2.186889171600342,3.825096845626831,2.2461090087890625,-5.3724846839904785,0.42839664220809937,12.087545394897461
Young,-412.330810546875,126.02117156982422,14.540063858032227,17.61246109008789,5.918259620666504,10.159541130065918,-11.507661819458008,9.37756633758545,5.502910137176514,-4.983672142028809,7.157707214355469,-2.435792922973633,0.3132956326007843,5.2160234451293945,-1.9275881052017212,-0.020890098065137863,-0.17749939858913422,-0.4790245592594147,-0.23689521849155426,-0.7031868100166321
Young,-438.9031982421875,137.6694793701172,11.064309120178223,6.380422592163086,11.495682716369629,3.4665656089782715,-11.870654106140137,10.299453735351562,5.324512481689453,-10.5721435546875,2.6334445476531982,1.7395435571670532,-0.47528213262557983,5.027238845825195,-1.0388076305389404,-2.11958909034729,-0.5783035755157471,1.8329310417175293,3.72202467918396,-3.484238624572754
Young,-385.3233642578125,80.2319564819336,19.095197677612305,38.097137451171875,11.601957321166992,19.87047004699707,-4.47437858581543,18.003982543945312,4.441244125366211,14.411283493041992,-6.773199081420898,11.0111083984375,6.092422962188721,6.601663589477539,-4.927957534790039,11.648995399475098,1.7014607191085815,1.3105274438858032,2.8702306747436523,3.8590381145477295
Young,-330.2513122558594,125.10309600830078,25.668685913085938,34.423545837402344,9.265103340148926,17.591243743896484,-3.2016515731811523,18.344026565551758,-3.0469605922698975,12.641740798950195,-8.105599403381348,3.277818202972412,-3.573920726776123,2.5662360191345215,-6.159459114074707,8.373531341552734,-2.493764877319336,-1.7576909065246582,0.6808913946151733,5.342475414276123
Young,-347.21875,173.5941162109375,11.826035499572754,41.63327407836914,15.124796867370605,19.33709144592285,-16.54649543762207,10.703506469726562,4.088251113891602,-4.313377857208252,3.5029613971710205,0.43681570887565613,4.41309118270874,0.008514921180903912,0.46921250224113464,0.8481519222259521,-1.0078178644180298,-2.600032091140747,0.8133056163787842,-1.4604519605636597
Young,-406.2550354003906,138.02760314941406,30.740108489990234,31.728076934814453,19.42963409423828,10.10834789276123,-1.3170826435089111,12.969683647155762,10.335542678833008,0.8029857873916626,-1.8761895895004272,-0.15997624397277832,3.6877083778381348,0.502345085144043,-0.4060531556606293,0.7110312581062317,1.7128007411956787,-0.09354760497808456,2.347928047180176,0.5587770342826843
Young,-325.5166015625,226.02093505859375,28.29231071472168,-14.245939254760742,-4.40896463394165,-0.7465628981590271,5.174584865570068,-8.314600944519043,-14.671867370605469,-1.6193865537643433,0.040267862379550934,-7.253322124481201,-6.601564407348633,2.735360622406006,2.955228805541992,-6.588181018829346,-4.032280445098877,0.762177050113678,-4.033137798309326,-4.416674613952637
Young,-365.64404296875,199.35958862304688,36.73377227783203,-5.172829627990723,0.6087090373039246,-2.827333450317383,2.0217483043670654,2.6707518100738525,-0.9001076221466064,0.6132537722587585,-3.0448367595672607,-7.588027000427246,-4.411233901977539,1.340517282485962,4.381043434143066,1.5719199180603027,-4.145841598510742,-3.7689430713653564,0.9892718195915222,0.20614734292030334
Young,-412.11151123046875,118.79996490478516,30.55864906311035,39.90824890136719,5.898369789123535,18.519575119018555,1.7144145965576172,12.757548332214355,0.6015861630439758,10.08698558807373,-4.319598197937012,2.177341938018799,8.704130172729492,3.6135809421539307,-5.760096549987793,8.050593376159668,-2.0049939155578613,-2.6213560104370117,5.70543098449707,-0.795872688293457
